name,parseDate,price,url
Клавам 1000 мг № 10 табл покрытые оболочкой,2023-03-27,3 259,https://europharma.kz/klavam-1000-mg-no-10-tabl-pokrytyye-obolochkoy
Стопдиар 100 мг № 24 табл,2023-03-27,1 661,https://europharma.kz/stopdiar-100-mg-no-24-tabl
Ново-Пассит № 30 табл,2023-03-27,3 520,https://europharma.kz/novo-passit-no-30-tabl
Аугментин 875 мг/125 мг № 14 табл.,2023-03-27,3 730,https://europharma.kz/augmentin-875-mg125-mg-no-14-tabl
Дюфастон 10 мг № 20 табл,2023-03-27,7 895,https://europharma.kz/dyufaston-10-mg-no-20-tabl
Доксиламин для приема внутрь 25 мг/мл 20 мл капли,2023-03-27,980,https://europharma.kz/valokordin-doksilamin-dlya-priyema-vnutr-25-mgml-20-ml-kapli
Глюкофаж 850 мг № 60 табл п/плён оболоч,2023-03-27,2 553,https://europharma.kz/glyukofazh-850-mg-no-60-tabl-pplen-oboloch
Мико-Стоп крем для ног,2023-03-27,3 260,https://europharma.kz/miko-stop-krem-dlya-nog
Бруфен 400 мг  10 капсула,2023-03-27,1 264,https://europharma.kz/brufen-400-mg-10-kapsula
Омепразол- АКОС 20 мг № 30 капс  покр кишечнораст оболочкой,2023-03-27,429,https://europharma.kz/omeprazol--akos-20-mg-no-30-kaps-pokr-kishechnorast-obolochkoy
"Аугментин 200мг/28,5мг/5мл, 70 мл, пор.",2023-03-27,2 257,https://europharma.kz/augmentin-200mg285mg5ml-70-ml-por
"Фемостон 1/5, № 28, табл.",2023-03-27,6 329,https://europharma.kz/femoston-15-no-28-tabl
"Лостерин крем-мыло нафталановое, 150мл",2023-03-27,4 341,https://europharma.kz/losterin-krem-mylo-naftalanovoye-150ml
"Камфорный спирт 10%, 50 мл, фл.",2023-03-27,206,https://europharma.kz/kamfornyj-spirt-10-50-ml-fl
Мико-Стоп гигиенический спрей 150 мл,2023-03-27,2 261,https://europharma.kz/miko-stop-gigiyenicheskiy-sprey-150-ml
"Валокордин 50 мл, раствор",2023-03-27,1 917,https://europharma.kz/valokordin-50-ml-rastvor
"Цефтриаксона натриевая соль 1 гр, фл.",2023-03-27,209,https://europharma.kz/ceftriaksona-natrievaa-sol-1-gr-fl
Бруфен 200 мг  20 капсула,2023-03-27,1 737,https://europharma.kz/brufen-200-mg-20-kapsula
"Азидрат 200мг/5 мл  24,8 г № 1 порошок для приг-я сусп-и",2023-03-27,2 774,https://europharma.kz/azidrat-200mg5-ml-248-g-no-1-poroshok-dlya-prig-ya-susp-i
Гепарин 5000 МЕ/мл 5 мл №25,2023-03-27,39 900,https://europharma.kz/geparin-5000-meml-5-ml-no25
Кардиомагнил 150 мг № 100 табл п/плён оболоч,2023-03-27,3 337,https://europharma.kz/kardiomagnil-150-mg-no-100-tabl-pplen-oboloch
Мометокс 15 г крем,2023-03-27,3 544,https://europharma.kz/mometoks-15-g-krem
"Лостерин крем, 75мл",2023-03-27,9 104,https://europharma.kz/losterin-krem-75ml
Дюфалак 1000 мл сироп,2023-03-27,7 824,https://europharma.kz/dyufalak-1000-ml-sirop
Сумамед 125 мг № 6 табл п/плён оболоч,2023-03-27,3 964,https://europharma.kz/sumamed-125-mg-no-6-tabl-pplen-oboloch
Кетрел 10 мг № 10 табл покрытые оболочкой,2023-03-27,271,https://europharma.kz/ketrel-10-mg-no-10-tabl-pokrytyye-obolochkoy
Аспирин Кардио 100 мг № 28 табл покр кишечнораст оболочкой,2023-03-27,996,https://europharma.kz/aspirin-kardio-100-mg-no-28-tabl-pokr-kishechnorast-obolochkoy
Зоцеф 500 мг № 10 табл п/плён оболоч,2023-03-27,3 161,https://europharma.kz/zotsef-500-mg-no-10-tabl-pplen-oboloch
Циклоферон 150мг № 10 табл.,2023-03-27,2 796,https://europharma.kz/tsikloferon-150mg-no-10-tabl
Маалокс® Плюс №30 таб.,2023-03-27,1 808,https://europharma.kz/maaloksr-plus-no30-tab
"Реамберин 1,5 % 400 мл раствор для инфузий",2023-03-27,2 624,https://europharma.kz/reamberin-15-400-ml-rastvor-dlya-infuziy
Глюкофаж XR 500 мг № 30 табл пролонг действия  п/плён оболоч,2023-03-27,2 261,https://europharma.kz/glyukofazh-xr-500-mg-no-30-tabl-prolong-deystviya-pplen-oboloch
Новирин 500 мг № 40 табл,2023-03-27,3 979,https://europharma.kz/novirin-500-mg-no-40-tabl
Гриппостад Горячий напиток с витамином С № 10 пакетики,2023-03-27,2 370,https://europharma.kz/grippostad-goryachiy-napitok-s-vitaminom-s-no-10-paketiki
Дюфалак 15 мл № 10 пакетики,2023-03-27,2 651,https://europharma.kz/dyufalak-15-ml-no-10-paketiki
Адемта 400 мг № 20 табл покр кишечнораст оболочкой,2023-03-27,12 985,https://europharma.kz/ademta-400-mg-no-20-tabl-pokr-kishechnorast-obolochkoy
Каламин лосьон 15% 100 мл,2023-03-27,4 968,https://europharma.kz/kalamin-loson-15-100-ml
Актовегин раствор д/инъекций 40 мг/мл 2 мл № 25 амп,2023-03-27,7 365,https://europharma.kz/aktovegin-rastvor-dinyektsiy-40-mgml-2-ml-no-25-amp
"Зоцеф 1,5 гр, пор/д пригот р-ра №1,фл",2023-03-27,1 571,https://europharma.kz/zocef-15-gr-pord-prigot-r-ra-no1fl
Дюфалак 500 мл сироп,2023-03-27,5 041,https://europharma.kz/dyufalak-500-ml-sirop
"Панавир Интим 40 мл, спрей",2023-03-27,6 453,https://europharma.kz/panavir-intim-40-ml-sprey
Ионофол 200 мг №20 табл,2023-03-27,2 063,https://europharma.kz/ionofol-200-mg-no20-tabl
"Циклоферон 12,5%, 2 мл, №5, амп.",2023-03-27,4 424,https://europharma.kz/tsikloferon-125-2-ml-no5-amp
Глюкофаж 1000 мг № 60 табл п/плён оболоч,2023-03-27,3 341,https://europharma.kz/glyukofazh-1000-mg-no-60-tabl-pplen-oboloch
Новирин 500 мг № 20 табл,2023-03-27,2 111,https://europharma.kz/novirin-500-mg-no-20-tabl
Диклофенак-Тева 50 мг № 20 табл п/о,2023-03-27,738,https://europharma.kz/diklofenak-teva-50-mg-no-20-tabl-po
"Нитресан 10 мг, №30, табл..",2023-03-27,1 833,https://europharma.kz/nitresan-10-mg-no30-tabl
Стопдиар 220 мг/5 мл 90мл суспензия,2023-03-27,2 684,https://europharma.kz/stopdiar-220-mg5-ml-90ml-suspenziya
Зоцеф 750 мг № 1 порошок для приготовления раствора для инъекций,2023-03-27,770,https://europharma.kz/zotsef-750-mg-no-1-poroshok-dlya-prigotovleniya-rastvora-dlya-inyektsiy
Мико-Стоп крем-паста для ногтей 20 мл,2023-03-27,2 691,https://europharma.kz/miko-stop-krem-pasta-dlya-nogtey-20-ml
Аква Марис Strong 30 мл спрей назальный,2023-03-27,2 723,https://europharma.kz/akva-maris-strong-30-ml-sprey-nazalnyy
Дюфалак 200 мл сироп,2023-03-27,2 345,https://europharma.kz/dyufalak-200-ml-sirop
"Мукоген 100 мг, №30, табл.",2023-03-27,4 634,https://europharma.kz/mukogen-100-mg-no30-tabl
"Натрия хлорид 0,9% 200 мл флак",2023-03-27,394,https://europharma.kz/natriya-khlorid-09-200-ml-flak
Ибуфен Д форте клубника 200мг/5мл 40мл суспензия для приема внутрь,2023-03-27,992,https://europharma.kz/ibufen-d-forte-klubnika-200mg5ml-40ml-suspenziya-dlya-priyema-vnutr
"Бриллиантовая зелень 1%, 20 мл, фл.",2023-03-27,129,https://europharma.kz/brilliantovaa-zelen-1-20-ml-fl
Картан раствор для приема внутрь 100 мг/мл 10 мл № 10 амп,2023-03-27,6 054,https://europharma.kz/kartan-rastvor-dlya-priyema-vnutr-100-mgml-10-ml-no-10-amp
Габалир 75 мг № 20 капс,2023-03-27,3 115,https://europharma.kz/gabalir-75-mg-no-20-kaps
"Лизиноприл-Тева 10 мг, №50, табл.",2023-03-27,4 145,https://europharma.kz/lizinopril-teva-10-mg-no50-tabl
Лавомакс 125 мг № 6 табл,2023-03-27,3 867,https://europharma.kz/lavomaks-125-mg-no-6-tabl
Бисопролол 10 мг №30 табл,2023-03-27,1 679,https://europharma.kz/bisoprolol-10-mg-no30-tabl-2
"Нольпаза порошок для приготовления р-ра д/и 40 мг, №10, фл.",2023-03-27,19 327,https://europharma.kz/nolpaza-porosok-dla-prigotovlenia-r-ra-di-40-mg-no10-fl
"Урсозим 250 мг, №30, капс.",2023-03-27,4 768,https://europharma.kz/ursozim-250-mg-no30-kaps
"Апдропс 0,5% 5 мл капли глазные",2023-03-27,3 872,https://europharma.kz/apdrops-05-5-ml-kapli-glaznyye
Таксим-О 200 мг № 10 табл покрытые оболочкой,2023-03-27,3 650,https://europharma.kz/taksim-o-200-mg-no-10-tabl-pokrytyye-obolochkoy
Ибуфен Д форте клубника 200мг/5мл 100мл суспензия для приема внутрь,2023-03-27,1 940,https://europharma.kz/ibufen-d-forte-klubnika-200mg5ml-100ml-suspenziya-dlya-priyema-vnutr
Картан 1 гр/5 мл № 5 амп,2023-03-27,6 078,https://europharma.kz/kartan-1-gr5-ml-no-5-amp
Салициловый 2% 60 мл раствор спиртовой,2023-03-27,189,https://europharma.kz/salitsilovyy-2-60-ml-rastvor-spirtovoy
Полиоксидоний 12 мг № 10 суппозитории,2023-03-27,9 704,https://europharma.kz/polioksidoniy-12-mg-no-10-suppozitorii
"Салофальк 500 мг, №50, табл.",2023-03-27,13 838,https://europharma.kz/salofalk-500-mg-no50-tabl
"Лизиноприл-Тева 10 мг, №30, табл.",2023-03-27,1 935,https://europharma.kz/lizinopril-teva-10-mg-no30-tabl
Аква Марис Плюс 30 мл спрей назальный,2023-03-27,3 113,https://europharma.kz/akva-maris-plyus-30-ml-sprey-nazalnyy
Монурал 3 гр № 1 гран.д/пригот-я р-ра,2023-03-27,6 203,https://europharma.kz/monural-3-gr-no-1-grandprigot-ya-r-ra
Келтикан Комплекс 205 мг № 20 капс,2023-03-27,5 217,https://europharma.kz/keltikan-kompleks-205-mg-no-20-kaps
"Лавомакс 125 мг, №3 табл.",2023-03-27,2 000,https://europharma.kz/lavomaks-125-mg-no3-tabl
Аторис 40 мг № 30 табл п/плён оболоч,2023-03-27,5 181,https://europharma.kz/atoris-40-mg-no-30-tabl-pplen-oboloch
Ново-Пассит 100 мл раствор,2023-03-27,1 794,https://europharma.kz/novo-passit-100-ml-rastvor
"Зоцеф 250 мг, №10, табл.",2023-03-27,2 112,https://europharma.kz/zocef-250-mg-no10-tabl
Вамелан № 30 капс,2023-03-27,3 649,https://europharma.kz/vamelan-no-30-kaps
"Монкаста 5 мг, №28, табл.",2023-03-27,4 425,https://europharma.kz/monkasta-5-mg-no28-tabl
"Диферелин 3,75 мг, №1, шприц",2023-03-27,47 380,https://europharma.kz/diferelin-375-mg-no1-spric
"Неванак 5 мл, гл. капли",2023-03-27,7 028,https://europharma.kz/nevanak-5-ml-gl-kapli
"Нипертен 5 мг, №30, табл покр. оболочкой",2023-03-27,1 456,https://europharma.kz/niperten-5-mg-no30-tabl-pokr-obolockoj
"Клавам 156,25 мг/5 мл  100мл порошок для пригот. сусп.",2023-03-27,1 708,https://europharma.kz/klavam-15625-mg5-ml-100ml-poroshok-dlya-prigot-susp
"Диротон 20 мг, №28, табл.",2023-03-27,2 290,https://europharma.kz/diroton-20-mg-no28-tabl
ТЕЙМУРОВА от запаха и пота для ног 50 мл крем-паста,2023-03-27,757,https://europharma.kz/teymurova-ot-zapakha-i-pota-dlya-nog-50-ml-krem-pasta
"Тизин 0,1%  10 мл спрей назальный",2023-03-27,1 458,https://europharma.kz/tizin-01-10-ml-sprey-nazalnyy
"Натрия хлорид 0,9% 100 мл флак",2023-03-27,137,https://europharma.kz/natriya-khlorid-09-100-ml-flak
Пантенол-Тева 5% 35 гр крем в тубе,2023-03-27,2 109,https://europharma.kz/pantenol-teva-5-35-gr-krem-v-tube
Виферон 500000 МЕ № 10 суппозит. ректал.,2023-03-27,3 611,https://europharma.kz/viferon-500000-me-no-10-suppozit-rektal
Форсига 10 мг № 28 табл,2023-03-27,19 066,https://europharma.kz/forsiga-10-mg-no-28-tabl
Амбросол 30мг/5мл сироп 100 мл,2023-03-27,840,https://europharma.kz/ambrosol-30mg5ml-sirop-100-ml
Микосептин 30 г мазь,2023-03-27,1 752,https://europharma.kz/mikoseptin-30-g-maz
Диротон 10 мг № 28 табл,2023-03-27,1 389,https://europharma.kz/diroton-10-mg-no-28-tabl
Цистон № 100 табл,2023-03-27,3 874,https://europharma.kz/tsiston-no-100-tabl
Лизиноприл-Тева 5 мг № 50 табл,2023-03-27,2 190,https://europharma.kz/lizinopril-teva-5-mg-no-50-tabl
"Норвела №30, табл.",2023-03-27,4 816,https://europharma.kz/norvela-no30-tabl
"Диклофенак-АКОС 1%, 30 гр, мазь",2023-03-27,232,https://europharma.kz/diklofenak-akos-1-30-gr-maz
Виферон 150000 МЕ № 10 суппозит. ректал.,2023-03-27,2 540,https://europharma.kz/viferon-150000-me-no-10-suppozit-rektal
"Монкаста 4 мг, №28, табл.",2023-03-27,4 147,https://europharma.kz/monkasta-4-mg-no28-tabl
Диротон 5 мг № 28 табл,2023-03-27,894,https://europharma.kz/diroton-5-mg-no-28-tabl
Алево 500 мг № 10 табл п/плён оболоч,2023-03-27,4 100,https://europharma.kz/alevo-500-mg-no-10-tabl-pplen-oboloch
Полиоксидоний 6 мг № 5 лиофилизат д/пригот р-ра,2023-03-27,10 801,https://europharma.kz/polioksidoniy-6-mg-no-5-liofilizat-dprigot-r-ra
"Лемоксол 1 г, №1, пор д/ин",2023-03-27,4 023,https://europharma.kz/lemoksol-1-g-no1-por-din
"Лизиноприл-Тева 5 мг, №30, табл.",2023-03-27,1 440,https://europharma.kz/lizinopril-teva-5-mg-no30-tabl
Бриллиантовая зелень 1% 30 мл флак,2023-03-27,144,https://europharma.kz/brilliantovaya-zelen-1-30-ml-flak
Тиамина хлорид 5% 1 мл № 10 амп,2023-03-27,345,https://europharma.kz/tiamina-khlorid-5-1-ml-no-10-amp-2
"Монкаста 10 мг, №28, табл.",2023-03-27,5 630,https://europharma.kz/monkasta-10-mg-no28-tabl
Ксон  1 гр № 1 порошок для приготовления раствора для инъекций,2023-03-27,1 499,https://europharma.kz/kson-1-gr-no-1-poroshok-dlya-prigotovleniya-rastvora-dlya-inyektsiy
Салициловый 2% 25 мл раствор спиртовой,2023-03-27,125,https://europharma.kz/salitsilovyy-2-25-ml-rastvor-spirtovoy
Трентал 400 мг № 20 табл,2023-03-27,3 088,https://europharma.kz/trental-400-mg-no-20-tabl
"Сироп от кашля с подорожником ""Спокойной ночи"" 100 мл",2023-03-27,1 766,https://europharma.kz/sirop-ot-kasla-s-podoroznikom-spokojnoj-noci-100-ml
Микосист 150мг № 1 капс,2023-03-27,2 318,https://europharma.kz/mikosist-150mg-no-1-kaps
Вентолин 100 мкг/доза  200 доз аэрозоль для ингаляций дозированный,2023-03-27,1 298,https://europharma.kz/ventolin-100-mkgdoza-200-doz-aerozol-dlya-ingalyatsiy-dozirovannyy
Скар-делайн для лечения всех видов рубцов 20 гр гель для н/п,2023-03-27,4 389,https://europharma.kz/skar-delayn-dlya-lecheniya-vsekh-vidov-rubtsov-20-gr-gel-dlya-np
Бициллин-5 1500000 ЕД № 1 порошок для приготовления раствора для инъекций,2023-03-27,765,https://europharma.kz/bitsillin-5-1500000-yed-no-1-poroshok-dlya-prigotovleniya-rastvora-dlya-inyektsiy
"Риномарис Адванс 0,1% 10 мл спрей назальный",2023-03-27,2 843,https://europharma.kz/rinomaris-advans-01-10-ml-sprey-nazalnyy
"Пульмикорт 0,25 мг/мл 2 мл  20 порошок для ингаляций дозированный",2023-03-27,14 844,https://europharma.kz/pulmikort-025-mgml-2-ml-20-poroshok-dlya-ingalyatsiy-dozirovannyy
Ивирем лиофилизат д/пригот р-ра д/инъе 100 мг № 1 фл,2023-03-27,15 631,https://europharma.kz/ivirem-liofilizat-dprigot-r-ra-dinye-100-mg-no-1-fl
"Лидокаина гидрохлорид DF 10 мг/ мл  3,5 мл № 5 амп",2023-03-27,725,https://europharma.kz/lidokaina-gidrokhlorid-df-10-mg-ml-35-ml-no-5-amp
"Ко-Пренесса 8мг/2,5 мг №30 табл",2023-03-27,4 159,https://europharma.kz/ko-prenessa-8mg25-mg-no30-tabl
Симбринза 5 мл капли глазные,2023-03-27,6 433,https://europharma.kz/simbrinza-5-ml-kapli-glaznyye
Мамма гель 50 г,2023-03-27,2 734,https://europharma.kz/mamma-gel-50-g
Лорофлю 20 мл спрей для горла,2023-03-27,2 063,https://europharma.kz/loroflyu-20-ml-sprey-dlya-gorla
Асменол 10 мг № 28 табл. жев.,2023-03-27,5 141,https://europharma.kz/asmenol-10-mg-no-28-tabl-zhev
Таксим-О-Форте 100 мг/ 5 мл  60 мл порошок для пригот. сусп.,2023-03-27,2 693,https://europharma.kz/taksim-o-forte-100-mg-5-ml-60-ml-poroshok-dlya-prigot-susp
Борная кислота спирт  3%  30 мл раствор спиртовой,2023-03-27,120,https://europharma.kz/bornaya-kislota-spirt-3-30-ml-rastvor-spirtovoy
Трентал 5 мл № 5 амп,2023-03-27,2 763,https://europharma.kz/trental-5-ml-no-5-amp
Клотримазол 1%  20 г крем,2023-03-27,809,https://europharma.kz/klotrimazol-1-20-g-krem
"Бисопролол-Тева 5 мг, №50, табл.",2023-03-27,2 111,https://europharma.kz/bisoprolol-teva-5-mg-no50-tabl
Виферон 3000000 МЕ № 10 суппозит. ректал.,2023-03-27,8 496,https://europharma.kz/viferon-3000000-me-no-10-suppozit-rektal
"Пермиксон 160 мг №30,капс",2023-03-27,5 613,https://europharma.kz/permikson-160-mg-no30kaps
Ригевидон № 21 табл покрытые оболочкой,2023-03-27,1 513,https://europharma.kz/rigevidon-no-21-tabl-pokrytyye-obolochkoy
"Нипертен 10 мг, №30, табл покр. оболочкой",2023-03-27,1 553,https://europharma.kz/niperten-10-mg-no30-tabl-pokr-obolockoj
"Синомарин Нео 5 мл, №18, для грудных детей",2023-03-27,4 184,https://europharma.kz/sinomarin-neo-5-ml-no18-dlya-grudnykh-detey
Клотримазол 100 мг № 6 вагин. табл.,2023-03-27,531,https://europharma.kz/klotrimazol-100-mg-no-6-vagin-tabl
Аква Марис 10 мл капли назальные,2023-03-27,1 657,https://europharma.kz/akva-maris-10-ml-kapli-nazalnyye
"Тизин 0,05% 10 мл спрей назальный",2023-03-27,1 530,https://europharma.kz/tizin-005-10-ml-sprey-nazalnyy
Марисоль пантенол спрей назальный 50 мл,2023-03-27,1 853,https://europharma.kz/marisol-pantenol-sprey-nazalnyy-50-ml
Зоксон 2 мг № 30 табл,2023-03-27,3 915,https://europharma.kz/zokson-2-mg-no-30-tabl
Лютеина 200 мг № 30 вагин. табл.,2023-03-27,9 654,https://europharma.kz/lyuteina-200-mg-no-30-vagin-tabl
"Секразол 30 мг, №20, табл.",2023-03-27,858,https://europharma.kz/sekrazol-30-mg-no20-tabl
"Фексет 120 мг, №20, табл.",2023-03-27,3 577,https://europharma.kz/fekset-120-mg-no20-tabl
Офло 2 мг/мл 100 мл раствор для инфузий,2023-03-27,1 822,https://europharma.kz/oflo-2-mgml-100-ml-rastvor-dlya-infuziy
Бициллин-3 600000 ЕД № 1 порошок для приготовления раствора для инъекций,2023-03-27,557,https://europharma.kz/bitsillin-3-600000-yed-no-1-poroshok-dlya-prigotovleniya-rastvora-dlya-inyektsiy
Зиртек 1% 10 мл капли,2023-03-27,3 030,https://europharma.kz/zirtek-1-10-ml-kapli
Септаназал д/взрослых 10 мл спрей,2023-03-27,1 586,https://europharma.kz/septanazal-dvzroslykh-10-ml-sprey
Финаген 5 мг № 20 табл,2023-03-27,9 099,https://europharma.kz/finagen-5-mg-no-20-tabl
"Акридерм ГК 15г., крем",2023-03-27,2 384,https://europharma.kz/akriderm-gk-15g-krem
"Диклофенак-Акос 2,5% 3мл. №5амп",2023-03-27,255,https://europharma.kz/diklofenak-akos-25-3ml-no5amp
Марисоль физиологический капли назальный детский 10 мл,2023-03-27,1 244,https://europharma.kz/marisol-fiziologicheskiy-kapli-nazalnyy-detskiy-10-ml
Проктозан Нео № 10 суппозит. ректал.,2023-03-27,2 701,https://europharma.kz/proktozan-neo-no-10-suppozit-rektal
Аугментин 500 мг/125  мг № 14 табл п/плён оболоч,2023-03-27,3 123,https://europharma.kz/augmentin-500-mg125-mg-no-14-tabl-pplen-oboloch
Септаназал для детей 10 мл спрей,2023-03-27,1 581,https://europharma.kz/septanazal-dlya-detey-10-ml-sprey
Медофлюкон 150мг № 1 капс,2023-03-27,1 393,https://europharma.kz/medoflyukon-150mg-no-1-kaps
"Фексет 180 мг, №20, табл.",2023-03-27,4 488,https://europharma.kz/fekset-180-mg-no20-tabl
"Хондрогард 100 мг/мл, №10, р-р для инъекций",2023-03-27,7 199,https://europharma.kz/khondrogard-100-mgml-no10-r-r-dlya-inyektsiy
Метрогил 1% 30 гр гель для наружного применения,2023-03-27,1 685,https://europharma.kz/metrogil-1-30-gr-gel-dlya-naruzhnogo-primeneniya
Фервекс+ витамин С № 8 пакетики,2023-03-27,3 165,https://europharma.kz/ferveks-vitamin-s-no-8-paketiki
Нью Не-бол 400 мг № 10 табл,2023-03-27,485,https://europharma.kz/nyu-ne-bol-400-mg-no-10-tabl
"Метрогил 0,5% 100 мл раствор для инфузий",2023-03-27,335,https://europharma.kz/metrogil-05-100-ml-rastvor-dlya-infuziy
Биоселак № 10 вагин. капсулы,2023-03-27,5 208,https://europharma.kz/bioselak-no-10-vagin-kapsuly
Фуросемид 40 мг № 50 табл,2023-03-27,209,https://europharma.kz/furosemid-40-mg-no-50-tabl
Зодак 10 мг/ мл  20 мл капли,2023-03-27,2 494,https://europharma.kz/zodak-10-mg-ml-20-ml-kapli
"Церулин 0,5% раствор д/ инъекций 2 мл № 10 амп",2023-03-27,827,https://europharma.kz/tserulin-05-rastvor-d-inyektsiy-2-ml-no-10-amp
Ципролет 250 мг № 10 табл покрытые оболочкой,2023-03-27,754,https://europharma.kz/tsiprolet-250-mg-no-10-tabl-pokrytyye-obolochkoy
Диакарб 250 мг № 30 табл.,2023-03-27,2 508,https://europharma.kz/diakarb-250-mg-no-30-tabl
"Линдинет 20 мг, №21, табл.",2023-03-27,2 847,https://europharma.kz/lindinet-20-mg-no21-tabl
Бетагистин-Тева 24 мг № 30 табл.,2023-03-27,3 658,https://europharma.kz/betagistin-teva-24-mg-no-30-tabl
Креон 25000 ЕД 300 мг № 50 капс покр к/р оболоч,2023-03-27,9 807,https://europharma.kz/kreon-25000-yed-300-mg-no-50-kaps-pokr-kr-oboloch
Кортексин 10 мг № 10 лиофилизат д/пригот р-ра,2023-03-27,11 511,https://europharma.kz/korteksin-10-mg-no-10-liofilizat-dprigot-r-ra
Левосетил 5 мг № 20 табл,2023-03-27,2 892,https://europharma.kz/levosetil-5-mg-no-20-tabl
"Атокор 10 мг №30, табл",2023-03-27,2 549,https://europharma.kz/atokor-10-mg-no30-tabl
"Метилурациловые №10, рект. свечи",2023-03-27,497,https://europharma.kz/metiluracilovye-no10-rekt-sveci-2
Бак сет форте №10 капс,2023-03-27,2 733,https://europharma.kz/bak-set-forte-no10-kaps
"Арифам 1,5 мг/5 мг № 30 табл п/плён оболоч",2023-03-27,4 434,https://europharma.kz/arifam-15-mg5-mg-no-30-tabl-pplen-oboloch
Гелмадол 200 мг № 2 табл п/плён оболоч,2023-03-27,2 734,https://europharma.kz/gelmadol-200-mg-no-2-tabl-pplen-oboloch
Беллс от кашля 100 мл сироп,2023-03-27,1 705,https://europharma.kz/bells-ot-kashlya-100-ml-sirop
"Пентоксифиллин 2%, 5 мл, №5, амп.",2023-03-27,434,https://europharma.kz/pentoksifillin-2-5-ml-no5-amp
Лив-52 № 100 табл,2023-03-27,3 164,https://europharma.kz/liv-52-no-100-tabl
"Трихопол 0,5%, 100 мл, раствор, для в/в",2023-03-27,762,https://europharma.kz/trihopol-05-100-ml-rastvor-dla-vv
"Бетагистин-ртф 16 мг, №60, табл.",2023-03-27,4 132,https://europharma.kz/betagistin-rtf-16-mg-no60-tabl
Бак сет Бэби №10 саше,2023-03-27,4 269,https://europharma.kz/bak-set-bebi-no10-sase
"Интанорм (домперидон) 1 мг/мл 30 мл, суспензия",2023-03-27,577,https://europharma.kz/intanorm-domperidon-1-mgml-30-ml-suspenzia
Проктозан Нео мазь 20 гр,2023-03-27,2 275,https://europharma.kz/proktozan-neo-maz-20-gr
Глюкоза 5% 100 мл флак,2023-03-27,140,https://europharma.kz/glyukoza-5-100-ml-flak
Нормодипин 10 мг № 30 табл.,2023-03-27,4 609,https://europharma.kz/normodipin-10-mg-no-30-tabl
Зоксон 4 мг № 30 табл,2023-03-27,3 832,https://europharma.kz/zokson-4-mg-no-30-tabl
Моносан 40 мг № 30 табл,2023-03-27,1 242,https://europharma.kz/monosan-40-mg-no-30-tabl
Сумамигрен 50 мг № 2 табл покрытые оболочкой,2023-03-27,2 964,https://europharma.kz/sumamigren-50-mg-no-2-tabl-pokrytyye-obolochkoy
Кетотоп р-р для в/в и в/м введения 100 мг/2 мл  № 5 амп,2023-03-27,2 406,https://europharma.kz/ketotop-r-r-dlya-vv-i-vm-vvedeniya-100-mg2-ml-no-5-amp
"Флебодиа 600 мг, №18, табл.",2023-03-27,5 249,https://europharma.kz/flebodia-600-mg-no18-tabl
Моносан 20 мг № 30 табл,2023-03-27,798,https://europharma.kz/monosan-20-mg-no-30-tabl
Увиромед 500 мг № 10 табл п/плён оболоч,2023-03-27,6 957,https://europharma.kz/uviromed-500-mg-no-10-tabl-pplen-oboloch
Сумамигрен 100 мг № 2 табл покрытые оболочкой,2023-03-27,4 491,https://europharma.kz/sumamigren-100-mg-no-2-tabl-pokrytyye-obolochkoy
Ибупрофен-Тева 200 мг № 50 табл покрытые оболочкой,2023-03-27,2 301,https://europharma.kz/ibuprofen-teva-200-mg-no-50-tabl-pokrytyye-obolochkoy
"Постинор 0,75 мг № 2 табл",2023-03-27,3 248,https://europharma.kz/postinor-075-mg-no-2-tabl
"Кардиоэйс №30,табл",2023-03-27,6 412,https://europharma.kz/kardioejs-no30tabl
Ципролет 500 мг № 10 табл покрытые оболочкой,2023-03-27,1 006,https://europharma.kz/tsiprolet-500-mg-no-10-tabl-pokrytyye-obolochkoy
Секнидокс 1 гр № 2 табл,2023-03-27,3 085,https://europharma.kz/seknidoks-1-gr-no-2-tabl
"Лидокаин р-р д/ин-й 10 мг/ мл  3,5 мл № 10 амп",2023-03-27,562,https://europharma.kz/lidokain-r-r-din-y-10-mg-ml-35-ml-no-10-amp
"Рибоксин 2%, 5 мл, №10, амп.",2023-03-27,365,https://europharma.kz/riboksin-2-5-ml-no10-amp-2
Амбросан 30 мг № 20 табл.,2023-03-27,1 295,https://europharma.kz/ambrosan-30-mg-no-20-tabl
Бисептрим 480 мг № 20 табл.,2023-03-27,1 403,https://europharma.kz/biseptrim-480-mg-no-20-tabl
Трихопол 500 мг № 10 вагин. табл.,2023-03-27,1 704,https://europharma.kz/trikhopol-500-mg-no-10-vagin-tabl
Пародиум для десен 50 мл гель,2023-03-27,3 555,https://europharma.kz/parodium-dlya-desen-50-ml-gel
"Ибупрофен-Тева 200 мг, №20, табл., покрытые оболочкой",2023-03-27,1 476,https://europharma.kz/ibuprofen-teva-200-mg-no20-tabl-pokrytye-obolockoj
Дюспаталин 200 мг № 15 капс,2023-03-27,3 383,https://europharma.kz/dyuspatalin-200-mg-no-15-kaps
Клеримед 500 мг № 14 табл п/плён оболоч,2023-03-27,3 239,https://europharma.kz/klerimed-500-mg-no-14-tabl-pplen-oboloch
Зодак 10 мг № 30 табл покрытые оболочкой,2023-03-27,2 888,https://europharma.kz/zodak-10-mg-no-30-tabl-pokrytyye-obolochkoy
